Group,Scenario,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,Value Type,Model,Value,1st centile,5th centile,25th centile,75th centile,95th centile,99th centile
LSHTM,Forecast,12,4,2020,2,5,2020,England,death_inc_line,Branching process,732,91,173,456,1096,2102,7980
LSHTM,Forecast,12,4,2020,9,4,2020,London,death_inc_line,Branching process,168,100,118,146,192,232,267
LSHTM,Forecast,12,4,2020,10,4,2020,London,death_inc_line,Branching process,169,101,119,147,194,234,269
LSHTM,Forecast,12,4,2020,11,4,2020,London,death_inc_line,Branching process,169,101,119,147,193,234,269
LSHTM,Forecast,12,4,2020,12,4,2020,London,death_inc_line,Branching process,164,97,115,142,187,227,261
LSHTM,Forecast,12,4,2020,13,4,2020,London,death_inc_line,Branching process,161,96,113,140,185,224,258
LSHTM,Forecast,12,4,2020,14,4,2020,London,death_inc_line,Branching process,160,95,112,139,184,224,261
LSHTM,Forecast,12,4,2020,15,4,2020,London,death_inc_line,Branching process,158,93,110,137,182,224,268
LSHTM,Forecast,12,4,2020,16,4,2020,London,death_inc_line,Branching process,156,91,108,135,180,223,278
LSHTM,Forecast,12,4,2020,17,4,2020,London,death_inc_line,Branching process,152,87,104,131,177,222,291
LSHTM,Forecast,12,4,2020,18,4,2020,London,death_inc_line,Branching process,148,83,100,127,173,220,308
LSHTM,Forecast,12,4,2020,19,4,2020,London,death_inc_line,Branching process,143,78,94,121,169,218,329
LSHTM,Forecast,12,4,2020,20,4,2020,London,death_inc_line,Branching process,138,72,88,115,165,215,352
LSHTM,Forecast,12,4,2020,21,4,2020,London,death_inc_line,Branching process,132,65,80,108,160,213,381
LSHTM,Forecast,12,4,2020,22,4,2020,London,death_inc_line,Branching process,126,58,72,101,156,211,409
LSHTM,Forecast,12,4,2020,23,4,2020,London,death_inc_line,Branching process,120,50,64,93,152,209,431
LSHTM,Forecast,12,4,2020,24,4,2020,London,death_inc_line,Branching process,114,43,56,85,147,206,462
LSHTM,Forecast,12,4,2020,25,4,2020,London,death_inc_line,Branching process,108,37,49,77,143,205,501
LSHTM,Forecast,12,4,2020,26,4,2020,London,death_inc_line,Branching process,102,31,42,69,139,203,556
LSHTM,Forecast,12,4,2020,27,4,2020,London,death_inc_line,Branching process,96,26,36,62,134,200,593
LSHTM,Forecast,12,4,2020,28,4,2020,London,death_inc_line,Branching process,90,22,31,55,130,199,643
LSHTM,Forecast,12,4,2020,29,4,2020,London,death_inc_line,Branching process,83,19,26,48,126,199,687
LSHTM,Forecast,12,4,2020,30,4,2020,London,death_inc_line,Branching process,78,16,22,42,121,197,733
LSHTM,Forecast,12,4,2020,1,5,2020,London,death_inc_line,Branching process,72,13,19,37,117,194,760
LSHTM,Forecast,12,4,2020,2,5,2020,London,death_inc_line,Branching process,67,11,17,33,113,192,800
LSHTM,Forecast,12,4,2020,9,4,2020,Midlands,death_inc_line,Branching process,148,81,98,126,172,213,249
LSHTM,Forecast,12,4,2020,10,4,2020,Midlands,death_inc_line,Branching process,148,81,98,126,172,214,249
LSHTM,Forecast,12,4,2020,11,4,2020,Midlands,death_inc_line,Branching process,147,81,98,126,172,213,248
LSHTM,Forecast,12,4,2020,12,4,2020,Midlands,death_inc_line,Branching process,143,79,95,122,167,208,242
LSHTM,Forecast,12,4,2020,13,4,2020,Midlands,death_inc_line,Branching process,142,77,94,121,165,205,240
LSHTM,Forecast,12,4,2020,14,4,2020,Midlands,death_inc_line,Branching process,140,77,93,120,164,206,244
LSHTM,Forecast,12,4,2020,15,4,2020,Midlands,death_inc_line,Branching process,139,75,92,118,163,206,252
LSHTM,Forecast,12,4,2020,16,4,2020,Midlands,death_inc_line,Branching process,137,73,90,116,161,206,267
LSHTM,Forecast,12,4,2020,17,4,2020,Midlands,death_inc_line,Branching process,135,71,87,114,159,206,289
LSHTM,Forecast,12,4,2020,18,4,2020,Midlands,death_inc_line,Branching process,132,69,85,111,157,205,317
LSHTM,Forecast,12,4,2020,19,4,2020,Midlands,death_inc_line,Branching process,129,65,81,108,154,203,356
LSHTM,Forecast,12,4,2020,20,4,2020,Midlands,death_inc_line,Branching process,126,61,77,104,151,201,398
LSHTM,Forecast,12,4,2020,21,4,2020,Midlands,death_inc_line,Branching process,123,56,73,101,148,199,449
LSHTM,Forecast,12,4,2020,22,4,2020,Midlands,death_inc_line,Branching process,120,51,68,97,146,198,507
LSHTM,Forecast,12,4,2020,23,4,2020,Midlands,death_inc_line,Branching process,116,45,63,93,143,197,566
LSHTM,Forecast,12,4,2020,24,4,2020,Midlands,death_inc_line,Branching process,113,40,58,89,140,196,641
LSHTM,Forecast,12,4,2020,25,4,2020,Midlands,death_inc_line,Branching process,110,35,53,85,138,196,729
LSHTM,Forecast,12,4,2020,26,4,2020,Midlands,death_inc_line,Branching process,107,30,47,81,135,196,839
LSHTM,Forecast,12,4,2020,27,4,2020,Midlands,death_inc_line,Branching process,104,26,42,78,133,196,945
LSHTM,Forecast,12,4,2020,28,4,2020,Midlands,death_inc_line,Branching process,101,23,38,74,131,196,1077
LSHTM,Forecast,12,4,2020,29,4,2020,Midlands,death_inc_line,Branching process,99,20,33,71,129,198,1276
LSHTM,Forecast,12,4,2020,30,4,2020,Midlands,death_inc_line,Branching process,96,17,29,67,127,198,1559
LSHTM,Forecast,12,4,2020,1,5,2020,Midlands,death_inc_line,Branching process,93,15,26,64,125,200,1708
LSHTM,Forecast,12,4,2020,2,5,2020,Midlands,death_inc_line,Branching process,90,13,23,61,123,204,1800
LSHTM,Forecast,12,4,2020,9,4,2020,North East and Yorkshire,death_inc_line,Branching process,103,60,71,89,118,143,165
LSHTM,Forecast,12,4,2020,10,4,2020,North East and Yorkshire,death_inc_line,Branching process,110,64,76,95,125,152,175
LSHTM,Forecast,12,4,2020,11,4,2020,North East and Yorkshire,death_inc_line,Branching process,110,64,76,95,126,152,175
LSHTM,Forecast,12,4,2020,12,4,2020,North East and Yorkshire,death_inc_line,Branching process,109,63,76,94,125,151,174
LSHTM,Forecast,12,4,2020,13,4,2020,North East and Yorkshire,death_inc_line,Branching process,110,64,76,95,126,153,176
LSHTM,Forecast,12,4,2020,14,4,2020,North East and Yorkshire,death_inc_line,Branching process,112,65,77,97,128,157,182
LSHTM,Forecast,12,4,2020,15,4,2020,North East and Yorkshire,death_inc_line,Branching process,113,65,78,98,130,161,193
LSHTM,Forecast,12,4,2020,16,4,2020,North East and Yorkshire,death_inc_line,Branching process,114,65,78,98,132,166,208
LSHTM,Forecast,12,4,2020,17,4,2020,North East and Yorkshire,death_inc_line,Branching process,114,63,77,98,133,170,227
LSHTM,Forecast,12,4,2020,18,4,2020,North East and Yorkshire,death_inc_line,Branching process,114,61,75,97,134,174,248
LSHTM,Forecast,12,4,2020,19,4,2020,North East and Yorkshire,death_inc_line,Branching process,114,58,72,95,135,177,271
LSHTM,Forecast,12,4,2020,20,4,2020,North East and Yorkshire,death_inc_line,Branching process,113,55,69,94,135,180,297
LSHTM,Forecast,12,4,2020,21,4,2020,North East and Yorkshire,death_inc_line,Branching process,113,50,64,91,136,183,327
LSHTM,Forecast,12,4,2020,22,4,2020,North East and Yorkshire,death_inc_line,Branching process,112,44,59,89,136,187,355
LSHTM,Forecast,12,4,2020,23,4,2020,North East and Yorkshire,death_inc_line,Branching process,111,39,53,86,137,190,388
LSHTM,Forecast,12,4,2020,24,4,2020,North East and Yorkshire,death_inc_line,Branching process,110,34,48,83,137,193,416
LSHTM,Forecast,12,4,2020,25,4,2020,North East and Yorkshire,death_inc_line,Branching process,109,29,42,80,138,197,453
LSHTM,Forecast,12,4,2020,26,4,2020,North East and Yorkshire,death_inc_line,Branching process,108,24,36,77,137,199,497
LSHTM,Forecast,12,4,2020,27,4,2020,North East and Yorkshire,death_inc_line,Branching process,107,21,31,73,137,203,547
LSHTM,Forecast,12,4,2020,28,4,2020,North East and Yorkshire,death_inc_line,Branching process,106,17,27,70,138,208,599
LSHTM,Forecast,12,4,2020,29,4,2020,North East and Yorkshire,death_inc_line,Branching process,105,15,23,67,138,214,642
LSHTM,Forecast,12,4,2020,30,4,2020,North East and Yorkshire,death_inc_line,Branching process,103,12,20,63,139,220,698
LSHTM,Forecast,12,4,2020,1,5,2020,North East and Yorkshire,death_inc_line,Branching process,102,11,17,60,138,226,752
LSHTM,Forecast,12,4,2020,2,5,2020,North East and Yorkshire,death_inc_line,Branching process,100,9,15,57,138,230,826
LSHTM,Forecast,12,4,2020,9,4,2020,North West,death_inc_line,Branching process,113,66,79,98,130,158,182
LSHTM,Forecast,12,4,2020,10,4,2020,North West,death_inc_line,Branching process,116,68,81,101,133,162,186
LSHTM,Forecast,12,4,2020,11,4,2020,North West,death_inc_line,Branching process,117,69,82,102,134,163,187
LSHTM,Forecast,12,4,2020,12,4,2020,North West,death_inc_line,Branching process,122,71,85,106,140,169,194
LSHTM,Forecast,12,4,2020,13,4,2020,North West,death_inc_line,Branching process,126,73,88,109,144,175,201
LSHTM,Forecast,12,4,2020,14,4,2020,North West,death_inc_line,Branching process,128,75,89,111,147,180,210
LSHTM,Forecast,12,4,2020,15,4,2020,North West,death_inc_line,Branching process,131,76,91,114,151,187,223
LSHTM,Forecast,12,4,2020,16,4,2020,North West,death_inc_line,Branching process,135,77,92,116,156,194,239
LSHTM,Forecast,12,4,2020,17,4,2020,North West,death_inc_line,Branching process,138,77,92,117,161,203,258
LSHTM,Forecast,12,4,2020,18,4,2020,North West,death_inc_line,Branching process,140,75,92,119,166,214,279
LSHTM,Forecast,12,4,2020,19,4,2020,North West,death_inc_line,Branching process,143,73,90,119,171,226,304
LSHTM,Forecast,12,4,2020,20,4,2020,North West,death_inc_line,Branching process,145,70,88,119,176,239,331
LSHTM,Forecast,12,4,2020,21,4,2020,North West,death_inc_line,Branching process,148,65,85,119,182,253,362
LSHTM,Forecast,12,4,2020,22,4,2020,North West,death_inc_line,Branching process,150,59,80,118,188,268,401
LSHTM,Forecast,12,4,2020,23,4,2020,North West,death_inc_line,Branching process,152,54,75,118,193,283,439
LSHTM,Forecast,12,4,2020,24,4,2020,North West,death_inc_line,Branching process,154,48,70,116,200,301,487
LSHTM,Forecast,12,4,2020,25,4,2020,North West,death_inc_line,Branching process,156,42,64,115,207,320,539
LSHTM,Forecast,12,4,2020,26,4,2020,North West,death_inc_line,Branching process,159,37,58,112,214,338,604
LSHTM,Forecast,12,4,2020,27,4,2020,North West,death_inc_line,Branching process,161,32,53,111,221,361,665
LSHTM,Forecast,12,4,2020,28,4,2020,North West,death_inc_line,Branching process,163,28,48,109,231,383,722
LSHTM,Forecast,12,4,2020,29,4,2020,North West,death_inc_line,Branching process,165,24,43,107,239,409,795
LSHTM,Forecast,12,4,2020,30,4,2020,North West,death_inc_line,Branching process,168,21,39,105,247,448,906
LSHTM,Forecast,12,4,2020,1,5,2020,North West,death_inc_line,Branching process,170,18,34,104,257,489,1094
LSHTM,Forecast,12,4,2020,2,5,2020,North West,death_inc_line,Branching process,173,16,31,103,267,517,1178
LSHTM,Forecast,12,4,2020,9,4,2020,South East,death_inc_line,Branching process,88,47,57,74,103,128,150
LSHTM,Forecast,12,4,2020,10,4,2020,South East,death_inc_line,Branching process,89,47,58,76,105,131,153
LSHTM,Forecast,12,4,2020,11,4,2020,South East,death_inc_line,Branching process,88,47,58,75,103,129,151
LSHTM,Forecast,12,4,2020,12,4,2020,South East,death_inc_line,Branching process,87,46,57,74,102,128,149
LSHTM,Forecast,12,4,2020,13,4,2020,South East,death_inc_line,Branching process,88,47,57,74,103,129,151
LSHTM,Forecast,12,4,2020,14,4,2020,South East,death_inc_line,Branching process,88,47,57,75,104,130,153
LSHTM,Forecast,12,4,2020,15,4,2020,South East,death_inc_line,Branching process,88,47,57,75,104,132,158
LSHTM,Forecast,12,4,2020,16,4,2020,South East,death_inc_line,Branching process,88,46,57,74,104,134,165
LSHTM,Forecast,12,4,2020,17,4,2020,South East,death_inc_line,Branching process,88,45,56,74,104,135,172
LSHTM,Forecast,12,4,2020,18,4,2020,South East,death_inc_line,Branching process,87,45,55,73,104,137,181
LSHTM,Forecast,12,4,2020,19,4,2020,South East,death_inc_line,Branching process,86,43,54,72,103,138,191
LSHTM,Forecast,12,4,2020,20,4,2020,South East,death_inc_line,Branching process,85,42,53,71,103,139,204
LSHTM,Forecast,12,4,2020,21,4,2020,South East,death_inc_line,Branching process,84,40,51,69,102,139,217.0100000000093
LSHTM,Forecast,12,4,2020,22,4,2020,South East,death_inc_line,Branching process,83,37,48,67,101,140,232
LSHTM,Forecast,12,4,2020,23,4,2020,South East,death_inc_line,Branching process,81,34,46,66,100,141,250
LSHTM,Forecast,12,4,2020,24,4,2020,South East,death_inc_line,Branching process,80,31,43,64,99,142,268
LSHTM,Forecast,12,4,2020,25,4,2020,South East,death_inc_line,Branching process,78,28,41,62,98,143,284
LSHTM,Forecast,12,4,2020,26,4,2020,South East,death_inc_line,Branching process,77,25,38,60,97,144,303
LSHTM,Forecast,12,4,2020,27,4,2020,South East,death_inc_line,Branching process,75,22,35,58,96,144,326
LSHTM,Forecast,12,4,2020,28,4,2020,South East,death_inc_line,Branching process,74,19,31,56,94,144,348
LSHTM,Forecast,12,4,2020,29,4,2020,South East,death_inc_line,Branching process,72,17,28,54,93,144,369
LSHTM,Forecast,12,4,2020,30,4,2020,South East,death_inc_line,Branching process,70,14,26,52,92,144,398
LSHTM,Forecast,12,4,2020,1,5,2020,South East,death_inc_line,Branching process,69,12,23,49,91,146,429
LSHTM,Forecast,12,4,2020,2,5,2020,South East,death_inc_line,Branching process,67,10,20,47,90,150,463
LSHTM,Forecast,12,4,2020,9,4,2020,South West,death_inc_line,Branching process,40,21,26,34,47,57,66
LSHTM,Forecast,12,4,2020,10,4,2020,South West,death_inc_line,Branching process,42,22,28,36,48,59,69
LSHTM,Forecast,12,4,2020,11,4,2020,South West,death_inc_line,Branching process,43,23,29,37,50,61,70
LSHTM,Forecast,12,4,2020,12,4,2020,South West,death_inc_line,Branching process,43,23,28,37,50,61,70
LSHTM,Forecast,12,4,2020,13,4,2020,South West,death_inc_line,Branching process,44,23,29,37,51,62,74
LSHTM,Forecast,12,4,2020,14,4,2020,South West,death_inc_line,Branching process,45,24,30,39,53,66,79
LSHTM,Forecast,12,4,2020,15,4,2020,South West,death_inc_line,Branching process,47,25,31,40,55,70,88
LSHTM,Forecast,12,4,2020,16,4,2020,South West,death_inc_line,Branching process,49,26,32,42,58,76,100
LSHTM,Forecast,12,4,2020,17,4,2020,South West,death_inc_line,Branching process,51,26,33,43,61,82,114
LSHTM,Forecast,12,4,2020,18,4,2020,South West,death_inc_line,Branching process,54,27,34,45,64,89,131
LSHTM,Forecast,12,4,2020,19,4,2020,South West,death_inc_line,Branching process,55,27,34,46,68,96,149
LSHTM,Forecast,12,4,2020,20,4,2020,South West,death_inc_line,Branching process,58,26,34,47,71,104,169
LSHTM,Forecast,12,4,2020,21,4,2020,South West,death_inc_line,Branching process,60,26,34,48,75,113,195
LSHTM,Forecast,12,4,2020,22,4,2020,South West,death_inc_line,Branching process,62,25,34,49,78,122,233
LSHTM,Forecast,12,4,2020,23,4,2020,South West,death_inc_line,Branching process,64,24,34,50,82,131,270
LSHTM,Forecast,12,4,2020,24,4,2020,South West,death_inc_line,Branching process,67,23,34,52,87,142,333
LSHTM,Forecast,12,4,2020,25,4,2020,South West,death_inc_line,Branching process,69,22,34,53,91,154,394.0100000000093
LSHTM,Forecast,12,4,2020,26,4,2020,South West,death_inc_line,Branching process,71,21,33,54,95,167,462
LSHTM,Forecast,12,4,2020,27,4,2020,South West,death_inc_line,Branching process,74,20,32,55,101,182,537
LSHTM,Forecast,12,4,2020,28,4,2020,South West,death_inc_line,Branching process,77,19,32,57,107,200,708
LSHTM,Forecast,12,4,2020,29,4,2020,South West,death_inc_line,Branching process,81,18,31,57,113,222,918
LSHTM,Forecast,12,4,2020,30,4,2020,South West,death_inc_line,Branching process,84,16,31,59,119,240,1236
LSHTM,Forecast,12,4,2020,1,5,2020,South West,death_inc_line,Branching process,87,15,31,61,127,264,1417
LSHTM,Forecast,12,4,2020,2,5,2020,South West,death_inc_line,Branching process,91,14,30,62,136,294,1823
LSHTM,Forecast,12,4,2020,12,4,2020,England,death_inc_dash,Branching process,825,308,424,637,1057,1494,1910
LSHTM,Forecast,12,4,2020,13,4,2020,England,death_inc_dash,Branching process,828,310,426,639,1060,1501,1919
LSHTM,Forecast,12,4,2020,14,4,2020,England,death_inc_dash,Branching process,835,313,429,644,1070,1519,1951
LSHTM,Forecast,12,4,2020,15,4,2020,England,death_inc_dash,Branching process,841,313,432,648,1079,1540,2000
LSHTM,Forecast,12,4,2020,16,4,2020,England,death_inc_dash,Branching process,845,315,433,650,1088,1561,2057
LSHTM,Forecast,12,4,2020,17,4,2020,England,death_inc_dash,Branching process,848,315,434,652,1093,1577,2108
LSHTM,Forecast,12,4,2020,18,4,2020,England,death_inc_dash,Branching process,849,314,433,652,1095,1590,2176
LSHTM,Forecast,12,4,2020,19,4,2020,England,death_inc_dash,Branching process,846,312,430,649,1094,1602,2247
LSHTM,Forecast,12,4,2020,20,4,2020,England,death_inc_dash,Branching process,842,308,426,645,1092,1610,2323
LSHTM,Forecast,12,4,2020,21,4,2020,England,death_inc_dash,Branching process,836,304,421,638,1088,1623,2427
LSHTM,Forecast,12,4,2020,22,4,2020,England,death_inc_dash,Branching process,830,300,415,631,1084,1633,2560
LSHTM,Forecast,12,4,2020,23,4,2020,England,death_inc_dash,Branching process,822,294,408,624,1079,1646,2740
LSHTM,Forecast,12,4,2020,24,4,2020,England,death_inc_dash,Branching process,814,288,401,615,1074,1665,3006
LSHTM,Forecast,12,4,2020,25,4,2020,England,death_inc_dash,Branching process,808,282,393,607,1071,1688,3324.0100000000093
LSHTM,Forecast,12,4,2020,26,4,2020,England,death_inc_dash,Branching process,800,274,385,599,1068,1713,3853
LSHTM,Forecast,12,4,2020,27,4,2020,England,death_inc_dash,Branching process,795,269,379,591,1068,1745,4479
LSHTM,Forecast,12,4,2020,28,4,2020,England,death_inc_dash,Branching process,793,264,372,586,1073,1790,5225
LSHTM,Forecast,12,4,2020,29,4,2020,England,death_inc_dash,Branching process,791,258,366,581,1079,1852,6210
LSHTM,Forecast,12,4,2020,30,4,2020,England,death_inc_dash,Branching process,790,252,359,576,1088,1930,7333
LSHTM,Forecast,12,4,2020,1,5,2020,England,death_inc_dash,Branching process,790,247,353,572,1099,2018,8902
LSHTM,Forecast,12,4,2020,2,5,2020,England,death_inc_dash,Branching process,794,242,349,570,1115,2103,11911
